c_relative,c,outcome,sw_end_t,sw_end_x,univ_point_t,univ_point_x,err_sw_t,err_sw_x,err_univ
0.2799999999999999,0.0211769009600228,0.977660130328578,10.634850686774115,0.8353773090843809,167.8821705015023,0.6526043325285455,-4.335797476598597e-12,-5.474543826785195e-13,1.2251311076738602e-13
0.2899999999999999,0.0218903288747750,0.965594347657189,10.641033868820438,0.8357360856345796,167.82712661610591,0.6540272091809197,-2.273029932797001e-11,-6.0919011912349105e-12,-7.968625759247061e-14
0.2999999999999999,0.0226037567895272,0.953658921335178,10.647374035932097,0.8360935501319067,167.7720406436351,0.6554427202059739,-2.297275503574986e-12,-5.691853220990825e-13,-1.7381929229287607e-13
0.3099999999999999,0.0233171847042793,0.941852801948633,10.653871554128099,0.8364497131036668,167.7168136959581,0.6568509101748145,4.213307714040292e-11,1.0303173655618128e-11,-2.8130275886439904e-14
0.3199999999999999,0.0240306126190315,0.930174964478671,10.660526863200262,0.8368045844036566,167.6615492555352,0.6582517361752074,-5.643418451824289e-13,-1.0957927742470266e-13,-8.185119249048967e-14
0.3299999999999999,0.0247440405337837,0.918624366463335,10.667340305620826,0.8371581747801841,167.60618229596068,0.6596454068027583,9.637986998347177e-12,2.3594218680301264e-12,-2.3822784023241894e-13
0.33999999999999986,0.0254574684485358,0.907199954765059,10.67438018854068,0.837509977673451,167.550385316203,0.6610326565523041,-2.8520729287015358e-11,-6.813637278320168e-12,4.9817788783101946e-14
0.34999999999999987,0.0261708963632880,0.895900700420171,10.681600409291043,0.8378603555971788,167.49459731100686,0.6624130719643054,-1.2186838407727326e-10,-1.202843395274278e-11,4.608188830523829e-13
0.3599999999999999,0.0268843242780402,0.884725570337881,10.688972406558479,0.8382095425925722,167.43877655441773,0.663786468369852,-6.267880516298559e-11,6.254593077439886e-12,-7.613354391367011e-14
0.3699999999999999,0.0275977521927923,0.873673528443546,10.696495815158285,0.8385575565569177,167.38262886593773,0.6651527104537078,7.574040677221051e-12,1.842901212983606e-12,1.1818324097134791e-13
0.37999999999999984,0.0283111801075445,0.862743605699214,10.70462027047222,0.8389042098948009,167.3357542217259,0.6663536224262369,-1.8907978756003348e-08,-3.992092584752997e-08,1.0559868951487417e-13
0.38999999999999985,0.0290246080222967,0.851935196836228,10.713429952891577,0.8392497627963958,167.29917301020348,0.6673730689436107,-3.697273485932838e-08,-1.241922248363097e-07,2.8405229557382228e-14
0.39999999999999986,0.0297380359370489,0.841252089623534,10.72477447634168,0.8395943626408259,167.30807213486742,0.6676131915764298,-4.622976521607848e-08,-4.0474167997832624e-07,-3.123681868721917e-13
0.4099999999999998,0.0304514638518010,0.830675614232025,10.727961443807477,0.8399381006247547,167.15692077769484,0.6705539706902827,-4.253952091435101e-08,1.8569450363096823e-09,-1.27675647831893e-13
