T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
37,40,0.02702702702702703,0.025,0.8602605259231546,27.403933801799475,0.6236347336294937,149.42965875790827,0.6236347320928063,0.843141657075198,-4.256025057120666e-13,-4.781173713725845e-13,3.677259885481732e-11
37,39,0.02702702702702703,0.02564102564102564,0.8575483796497648,27.28930106835073,0.6200250630651486,149.61621627547993,0.620025063249242,0.831150143432469,2.1201994246570588e-13,-3.0857789987996176e-15,3.0841260101333035e-11
37,38,0.02702702702702703,0.02631578947368421,0.8547248866252101,27.171131840137626,0.616315957477554,149.80671959226385,0.6163159643927162,0.818816540604830,6.500237415150089e-13,1.9055474418306575e-12,-3.289235550596459e-11
37,37,0.02702702702702703,0.02702702702702703,0.8517788416056303,27.0509273599805,0.6125117580665632,149.9999600900459,0.6125117582446747,0.806127358032639,-9.570663143986994e-14,-6.813635238641411e-15,2.9855007355195085e-12
37,36,0.02702702702702703,0.027777777777777776,0.8487045208075237,26.927504104807312,0.608601326904607,150.19657669905413,0.6086013271252808,0.793067819820616,2.742278568801512e-14,4.469995438001462e-15,-9.82811054761612e-13
37,35,0.02702702702702703,0.02857142857142857,0.8454915560925287,26.837730831848436,0.604084024902234,150.6050932595961,0.6025284648510875,0.779627859673321,-1.060328126711575e-07,-4.605179167878722e-07,1.4901788136789662e-11
37,34,0.02702702702702703,0.029411764705882353,0.8421331944604137,26.711975440637318,0.5998755827605898,150.83887458381054,0.5980853495501065,0.765782441565572,-1.4755700449522752e-07,-5.37926508185011e-07,3.0372204751216714e-11
37,33,0.02702702702702703,0.030303030303030304,0.8386171099754477,26.536445620834982,0.596156018036244,150.81449094136605,0.5961184371377029,0.751510206768538,-1.7759017852196876e-07,-1.1447689986811272e-08,-9.246076126956382e-13
37,32,0.02702702702702703,0.03125,0.8349307774614646,26.416811079290483,0.5915141180429052,151.13443793215504,0.5906670909860885,0.736810019535183,-2.4021546060194726e-07,-2.622828415568758e-07,-8.011712127053983e-11
37,31,0.02702702702702703,0.03225806451612903,0.8310633897782224,26.26607792471226,0.5870930612877286,151.30127094745086,0.5866208021718803,0.721652727055018,-2.3769861509699895e-07,-1.4859538168956001e-07,-5.658513935191678e-11
37,30,0.02702702702702703,0.03333333333333333,0.8269992070786092,26.110020831137398,0.5825403931686414,151.46431428247868,0.5825102280537704,0.706022163877266,-2.203706777994993e-07,-9.650280778781726e-09,6.480802006159081e-12
37,29,0.02702702702702703,0.034482758620689655,0.8227222482607194,25.979259176074336,0.5774331588293611,151.8107599085224,0.5764740216288785,0.689900046101026,-1.834281777951338e-07,-3.1251125476038945e-07,-7.799830226140614e-12
37,28,0.02702702702702703,0.03571428571428571,0.8182145128813565,25.81884007644125,0.5724942324996694,152.0120267976907,0.5717619607076041,0.673260358215885,-1.2286673428028654e-07,-2.4295781662900446e-07,2.8457236567192012e-12
37,27,0.02702702702702703,0.037037037037037035,0.8134560912511681,25.659821202819415,0.5672927996245773,152.25667064730476,0.5664911151706372,0.656085083875951,-3.234638631755097e-08,-2.711207429621133e-07,2.075284388780574e-12
37,26,0.02702702702702703,0.038461538461538464,0.8084246897683353,25.477453650808858,0.5621328767661405,152.39597705605453,0.5621328770605447,0.638349142624802,1.0072159829195737e-13,1.5640732546042518e-14,1.326208587393296e-11
37,25,0.02702702702702703,0.04,0.8030832644081305,25.324835902912405,0.5563281583995259,152.75194009487038,0.5554700021002157,0.620033613407596,-1.6114251468815936e-07,-3.0227062642808496e-07,-6.395814433624025e-12
37,24,0.02702702702702703,0.041666666666666664,0.7974185035414857,25.142504324376084,0.5506106821888975,152.9662677458972,0.5500568845880585,0.601109494183383,-2.2166634493617345e-07,-1.9931138411520468e-07,2.045465186117923e-11
