index,b,d,chi,c, alpha,theta,kappa,T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x1,err_sw_x2
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,16,0.03030303,0.0625,0.745989188,22.16496856,0.508964745,156.5303473,0.50870947,0.470677685,-7.46E-08,-1.08E-07,2.29E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,15,0.03030303,0.066666667,0.735408436,21.93555292,0.499890259,156.9210812,0.499017118,0.443105125,-1.54E-07,-3.82E-07,-4.35E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,14,0.03030303,0.071428571,0.723808181,21.67776707,0.490500531,157.1607939,0.490378708,0.414605125,-8.06E-08,-5.54E-08,-5.48E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,13,0.03030303,0.076923077,0.711019666,21.41804256,0.480341437,157.4852798,0.480341438,0.385179744,1.06E-12,1.37E-13,1.26E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,12,0.03030303,0.083333333,0.696819835,21.15177014,0.469415245,157.842271,0.469349196,0.354839481,-9.39E-08,-3.27E-08,-1.56E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,11,0.03030303,0.090909091,0.680962145,20.8891978,0.457449281,158.3518925,0.456163251,0.323618432,-2.86E-08,-6.69E-07,4.06E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,10,0.03030303,0.1,0.663094697,20.58833977,0.444883904,158.5613734,0.44488656,0.291566487,-1.21E-07,1.46E-09,6.33E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,9,0.03030303,0.111111111,0.642779066,20.29836341,0.43092474,158.9394585,0.430890798,0.258788197,-6.83E-08,-1.98E-08,-1.02E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,8,0.03030303,0.125,0.619410979,20.00916544,0.415548601,159.3068115,0.415548601,0.225429151,-1.28E-12,-2.99E-13,-7.18E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,7,0.03030303,0.142857143,0.592155414,19.73591123,0.3984101,159.6638393,0.3984101,0.191710915,-1.52E-12,-3.84E-13,9.64E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,6,0.03030303,0.166666667,0.55980873,19.50971777,0.379052359,159.974657,0.379052359,0.157957364,-4.80E-12,-6.17E-13,-1.79E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,5,0.03030303,0.2,0.520530273,19.42234677,0.356681544,160.3605048,0.355578065,0.124638331,-6.34E-08,-9.01E-07,-2.32E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,33,4,0.03030303,0.25,0.471425523,19.65894227,0.330553659,159.9948005,0.330553661,0.092422937,1.08E-11,1.42E-12,8.40E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,40,0.03125,0.025,0.868313572,25.55195454,0.642488248,151.2987934,0.642488248,0.939459656,-3.29E-14,-3.71E-15,-2.70E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,39,0.03125,0.025641026,0.865742906,25.44321789,0.638918533,151.4784299,0.638918533,0.926545601,1.17E-13,1.33E-14,4.05E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,38,0.03125,0.026315789,0.863061967,25.33286034,0.63525903,151.6602579,0.63525903,0.913255556,-2.08E-13,-1.44E-14,3.80E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,37,0.03125,0.027027027,0.860266306,25.21955471,0.631497706,151.8463305,0.631497706,0.899573798,2.73E-15,1.24E-15,-1.68E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,36,0.03125,0.027777778,0.857347171,25.1407617,0.627108071,152.2609665,0.625309674,0.885491363,-7.16E-08,-4.92E-07,1.76E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,35,0.03125,0.028571429,0.854297908,24.98407585,0.623629913,152.2343135,0.623580698,0.870967911,-1.04E-07,-1.36E-08,-3.34E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,34,0.03125,0.029411765,0.851108291,24.86884284,0.619416341,152.4802791,0.618969328,0.856008254,-1.38E-07,-1.26E-07,2.64E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,33,0.03125,0.03030303,0.847766904,24.76293538,0.614899137,152.8101634,0.613397967,0.840589302,-2.12E-07,-4.28E-07,3.88E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,32,0.03125,0.03125,0.844264837,24.62918239,0.610583864,152.99552,0.60922455,0.824680717,-2.20E-07,-3.94E-07,3.27E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,31,0.03125,0.032258065,0.840588153,24.46924212,0.606441349,153.0418593,0.606399736,0.808263423,-2.18E-07,-1.22E-08,-3.32E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,30,0.03125,0.033333333,0.836723099,24.38459389,0.60103564,153.6000504,0.598127862,0.791341799,-2.25E-07,-8.71E-07,-6.14E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,29,0.03125,0.034482759,0.832654009,24.20057888,0.596809225,153.5532022,0.596098374,0.773831933,-1.76E-07,-2.16E-07,-1.15E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,28,0.03125,0.035714286,0.828363751,24.05972943,0.591741991,153.8183157,0.590669165,0.75576543,-1.29E-07,-3.32E-07,6.83E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,27,0.03125,0.037037037,0.823832955,23.89900235,0.586708303,153.9873467,0.586119302,0.737094019,-5.44E-08,-1.86E-07,1.48E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,26,0.03125,0.038461538,0.819040962,23.73123141,0.58149779,154.1499485,0.58149779,0.717795045,4.42E-14,5.13E-15,1.12E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,25,0.03125,0.04,0.813953545,23.57794672,0.575827899,154.4437025,0.57535548,0.697840739,-6.45E-08,-1.55E-07,-7.54E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,24,0.03125,0.041666667,0.808551139,23.40319196,0.570148203,154.6360433,0.570113269,0.677199959,-1.89E-07,-1.17E-08,9.45E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,23,0.03125,0.043478261,0.802804027,23.25081324,0.563820614,155.0400664,0.562470181,0.655848095,-2.10E-07,-4.63E-07,-7.91E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,22,0.03125,0.045454545,0.796673519,23.05199836,0.557805767,155.1588326,0.557639203,0.633742182,-2.03E-07,-5.84E-08,5.06E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,21,0.03125,0.047619048,0.790120217,22.8799336,0.551027084,155.5336766,0.549907792,0.610865257,-8.06E-08,-4.03E-07,-5.74E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,20,0.03125,0.05,0.783089314,22.6979265,0.543981765,155.8968709,0.542061591,0.587181795,-7.89E-08,-7.09E-07,-8.77E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,19,0.03125,0.052631579,0.775528647,22.47334118,0.53709926,155.9957766,0.536747516,0.562645643,-2.54E-08,-1.33E-07,8.59E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,18,0.03125,0.055555556,0.767374514,22.25833818,0.529575348,156.2435738,0.529575349,0.537246021,3.84E-14,4.85E-15,1.70E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,17,0.03125,0.058823529,0.758537257,22.04138824,0.521576268,156.5404272,0.521576268,0.510947457,-1.58E-13,4.93E-14,6.30E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,16,0.03125,0.0625,0.748930495,21.81959859,0.513059033,156.8837499,0.512741124,0.483724215,-6.06E-08,-1.32E-07,-1.24E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,15,0.03125,0.066666667,0.738444162,21.60078509,0.503849984,157.351801,0.502215106,0.455559657,-1.52E-07,-7.05E-07,-1.57E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,14,0.03125,0.071428571,0.726944567,21.33306321,0.494614405,157.4842752,0.494658292,0.426424495,-9.93E-08,1.96E-08,5.56E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,13,0.03125,0.076923077,0.714268004,21.07654131,0.484407182,157.8270692,0.484407182,0.396329521,-1.50E-12,-1.81E-13,-3.55E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,12,0.03125,0.083333333,0.700180271,20.81343716,0.47344413,158.1968081,0.473256483,0.365278935,-1.60E-07,-9.14E-08,1.91E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,11,0.03125,0.090909091,0.684446738,20.54012928,0.461606081,158.5882131,0.461148485,0.333301778,-1.42E-07,-2.34E-07,-6.63E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,10,0.03125,0.1,0.666718411,20.25785315,0.448767479,158.9900862,0.448041275,0.300454254,-1.01E-07,-3.92E-07,-5.55E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,9,0.03125,0.111111111,0.646549592,19.96065769,0.43485417,159.3002922,0.434658776,0.266829338,-2.36E-08,-1.12E-07,-1.46E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,8,0.03125,0.125,0.623335386,19.66980372,0.419425139,159.6751692,0.419226629,0.232576957,-5.72E-08,-1.21E-07,-4.04E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,7,0.03125,0.142857143,0.596258135,19.3887087,0.402245685,160.0110596,0.402245684,0.197919176,-7.96E-12,-7.68E-13,-6.68E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,6,0.03125,0.166666667,0.564088841,19.15316105,0.382809015,160.3308572,0.382809016,0.163184266,3.44E-13,6.12E-14,1.52E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,5,0.03125,0.2,0.525000943,19.04158666,0.360365057,160.6793411,0.359556025,0.128850678,-9.00E-08,-6.48E-07,-2.82E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,32,4,0.03125,0.25,0.47608938,19.23435792,0.334061402,160.4196371,0.334061403,0.095606979,1.10E-12,1.52E-13,7.22E-16
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,40,0.032258065,0.025,0.870074849,25.15385783,0.646581585,151.700866,0.646581584,0.961600172,-3.87E-13,-2.40E-13,-8.33E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,39,0.032258065,0.025641026,0.867534246,25.04684078,0.643024015,151.8787974,0.643024094,0.948486332,2.60E-11,2.03E-11,-1.29E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,38,0.032258065,0.026315789,0.864884441,24.93824092,0.639376637,152.0587875,0.639376637,0.934988926,4.87E-14,5.50E-15,-5.25E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,37,0.032258065,0.027027027,0.862122263,24.82624396,0.635624381,152.2432131,0.635624381,0.92109164,5.48E-14,6.17E-15,1.13E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,36,0.032258065,0.027777778,0.85923725,24.75063241,0.631217527,152.6699811,0.629279965,0.906786519,-7.63E-08,-5.22E-07,-3.11E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,35,0.032258065,0.028571429,0.856223433,24.60591656,0.62760991,152.7020985,0.626958339,0.892029607,-1.12E-07,-1.78E-07,8.40E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,34,0.032258065,0.029411765,0.853069568,24.50138365,0.623279415,153.0028064,0.621749208,0.876831247,-1.91E-07,-4.24E-07,1.10E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,33,0.032258065,0.03030303,0.849767908,24.33927374,0.619580492,152.9689809,0.61994987,0.861149489,-2.06E-07,1.04E-07,-4.32E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,32,0.032258065,0.03125,0.846305977,24.18916968,0.615532324,153.0306817,0.617049799,0.844983166,-2.15E-07,4.32E-07,3.09E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,31,0.032258065,0.032258065,0.842671044,24.08636919,0.610621025,153.4310568,0.610554731,0.828289517,-2.13E-07,-1.92E-08,-3.19E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,30,0.032258065,0.033333333,0.838849561,23.94946851,0.605984847,153.6395164,0.605937977,0.81106129,-1.99E-07,-1.38E-08,5.89E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,29,0.032258065,0.034482759,0.834826025,23.82105741,0.601007576,153.9380306,0.600261651,0.793269901,-1.77E-07,-2.24E-07,2.77E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,28,0.032258065,0.035714286,0.830583551,23.71595338,0.595461914,154.4280704,0.592391686,0.774907296,-1.45E-07,-9.38E-07,-2.52E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,27,0.032258065,0.037037037,0.826102599,23.51401934,0.59105482,154.3040407,0.590977098,0.755886923,-5.53E-08,-2.41E-08,-3.64E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,26,0.032258065,0.038461538,0.821363635,23.35701736,0.585722394,154.5259619,0.585722394,0.73624317,5.01E-13,5.55E-14,3.48E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,25,0.032258065,0.04,0.816331225,23.23081941,0.579697352,154.9957356,0.577668339,0.715934894,-5.37E-08,-6.57E-07,4.05E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,24,0.032258065,0.041666667,0.810986429,23.04186749,0.574257923,155.0720709,0.573664723,0.694905276,-1.82E-07,-1.96E-07,-1.27E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,23,0.032258065,0.043478261,0.805300019,22.859971,0.568387368,155.2440922,0.568453899,0.673148096,-2.14E-07,2.25E-08,-3.72E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,22,0.032258065,0.045454545,0.799233919,22.68496693,0.562064609,155.5196936,0.561952768,0.650624369,-2.01E-07,-3.86E-08,7.77E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,21,0.032258065,0.047619048,0.792747645,22.50258275,0.555466007,155.7984533,0.555210262,0.627300509,-1.11E-07,-9.05E-08,-9.23E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,20,0.032258065,0.05,0.785791467,22.30721289,0.548641577,156.0391687,0.548641577,0.603143045,1.08E-12,-4.42E-13,7.70E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,19,0.032258065,0.052631579,0.778303176,22.11813274,0.541281272,156.3952164,0.540585126,0.578120189,-9.09E-08,-2.60E-07,-7.53E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,18,0.032258065,0.055555556,0.77023126,21.90055658,0.53382453,156.6023474,0.53382453,0.552196305,4.93E-13,6.45E-14,-2.28E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,17,0.032258065,0.058823529,0.761480675,21.68552112,0.525821194,156.8971218,0.525821195,0.525343723,1.59E-13,1.88E-14,4.34E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,16,0.032258065,0.0625,0.751965512,21.46352106,0.517329235,157.2195292,0.517171145,0.497533432,-6.53E-08,-6.47E-08,5.58E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,15,0.032258065,0.066666667,0.741577012,21.22979611,0.508350239,157.5353109,0.508177286,0.468741565,-1.45E-07,-7.33E-08,-2.62E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,14,0.032258065,0.071428571,0.730181807,20.98346085,0.49882849,157.8387821,0.498839238,0.438951151,-1.11E-07,4.73E-09,7.32E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,13,0.032258065,0.076923077,0.717617296,20.72826969,0.488612729,158.1758838,0.48861273,0.408154955,1.16E-12,1.49E-13,-1.45E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,12,0.032258065,0.083333333,0.703651551,20.46884874,0.477596232,158.5687725,0.477194079,0.376359709,-1.37E-07,-1.93E-07,-5.21E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,11,0.032258065,0.090909091,0.688053932,20.18840665,0.465836281,158.8794123,0.465836286,0.343590654,-1.90E-12,2.68E-12,1.87E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,10,0.032258065,0.1,0.670460446,19.90411756,0.453004568,159.2467362,0.453003093,0.309902472,-7.80E-08,-7.82E-10,7.97E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,9,0.032258065,0.111111111,0.650441427,19.6158505,0.438927516,159.6602519,0.438609423,0.275387536,-9.68E-08,-1.79E-07,-3.59E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,8,0.032258065,0.125,0.62739364,19.31963141,0.423491048,159.9971659,0.42348865,0.24019248,-1.53E-08,-1.44E-09,3.29E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,7,0.032258065,0.142857143,0.600490458,19.03630127,0.406222717,160.3637493,0.406222718,0.204541586,2.73E-13,3.56E-14,-5.18E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,6,0.032258065,0.166666667,0.568509047,18.79203168,0.386671435,160.7249094,0.386467937,0.168767144,-8.25E-07,-1.44E-07,1.82E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,5,0.032258065,0.2,0.52962476,18.65237298,0.364221394,160.9412451,0.364087709,0.133356132,-1.11E-07,-1.05E-07,-2.91E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,31,4,0.032258065,0.25,0.480913981,18.80709325,0.337702422,160.8472709,0.337702422,0.099017856,-3.90E-12,-4.94E-13,4.56E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,40,0.033333333,0.025,0.871892716,24.74549993,0.650797383,152.1133991,0.650797383,0.984872634,-9.01E-13,8.22E-15,-4.60E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,39,0.033333333,0.025641026,0.869383121,24.6402877,0.647252824,152.2897077,0.647252824,0.971553651,-4.90E-14,-5.65E-15,9.55E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,38,0.033333333,0.026315789,0.866766086,24.53325397,0.643616859,152.4679425,0.643616859,0.957843228,-5.24E-14,-6.35E-15,-2.92E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,37,0.033333333,0.027027027,0.864036807,24.45189962,0.639473456,152.8279531,0.638029848,0.943729456,-3.56E-08,-3.78E-07,-1.21E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,36,0.033333333,0.027777778,0.861188046,24.31851048,0.635901138,152.8921686,0.635443154,0.929180451,-7.21E-08,-1.21E-07,3.66E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,35,0.033333333,0.028571429,0.858211023,24.17821031,0.632271992,152.9310975,0.633036483,0.914192528,-1.07E-07,2.05E-07,2.02E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,34,0.033333333,0.029411765,0.855095241,24.07326849,0.62798125,153.2185552,0.627972958,0.898738423,-1.85E-07,-2.26E-09,1.04E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,33,0.033333333,0.03030303,0.851833358,23.94278654,0.623875983,153.3684012,0.624254957,0.882801628,-2.00E-07,1.05E-07,-2.37E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,32,0.033333333,0.03125,0.84841272,23.83052541,0.619327028,153.6647057,0.618907679,0.866358402,-2.09E-07,-1.18E-07,-1.20E-10
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,31,0.033333333,0.032258065,0.844821021,23.69883118,0.614859329,153.8627718,0.614488164,0.849386105,-2.07E-07,-1.06E-07,1.54E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,30,0.033333333,0.033333333,0.841044562,23.57087598,0.610130575,154.1175983,0.609367274,0.831862202,-1.97E-07,-2.22E-07,-1.13E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,29,0.033333333,0.034482759,0.837068179,23.42897779,0.605382364,154.3113328,0.60478063,0.813758488,-1.68E-07,-1.78E-07,-3.62E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,28,0.033333333,0.035714286,0.832874835,23.28687462,0.600402978,154.5389254,0.599717293,0.795051019,-1.23E-07,-2.06E-07,2.50E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,27,0.033333333,0.037037037,0.828445502,23.1276592,0.595422268,154.6838309,0.595408077,0.775709943,-5.72E-08,-4.34E-09,8.85E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,26,0.033333333,0.038461538,0.823761159,22.97362728,0.590081322,154.9112759,0.590081322,0.755708609,-1.44E-12,-1.79E-13,4.14E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,25,0.033333333,0.04,0.818785563,22.81998472,0.584490708,155.1696968,0.584275836,0.735015745,-3.30E-08,-6.84E-08,-2.19E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,24,0.033333333,0.041666667,0.813500536,22.67537609,0.578443605,155.5479889,0.576999576,0.71360419,-1.75E-07,-4.70E-07,-7.96E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,23,0.033333333,0.043478261,0.807877157,22.52004955,0.572221023,155.9020019,0.569803687,0.691440545,-2.12E-07,-8.04E-07,-1.86E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,22,0.033333333,0.045454545,0.801877319,22.30825267,0.566473854,155.8826443,0.566478972,0.668465895,-2.01E-07,1.74E-09,-6.09E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,21,0.033333333,0.047619048,0.795460703,22.14252921,0.559665087,156.2733332,0.558504135,0.644683078,-1.35E-07,-4.05E-07,-2.59E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,20,0.033333333,0.05,0.788580568,21.93632739,0.55302951,156.4106758,0.55302951,0.620035072,-1.24E-12,-1.05E-13,-2.25E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,19,0.033333333,0.052631579,0.781168688,21.74076516,0.545802064,156.6919468,0.545745791,0.594495733,-1.35E-07,-2.07E-08,-1.07E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,18,0.033333333,0.055555556,0.773181266,21.53437397,0.538214787,156.9695793,0.538214788,0.568027305,3.89E-13,5.43E-15,1.43E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,17,0.033333333,0.058823529,0.764520228,21.32140433,0.530208192,157.2625705,0.530208192,0.540596777,-9.93E-14,-2.13E-14,-3.91E-11
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,16,0.033333333,0.0625,0.755100289,21.10216714,0.521703248,157.5876873,0.521493361,0.512173552,-3.44E-08,-8.45E-08,-2.31E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,15,0.033333333,0.066666667,0.744812813,20.87508559,0.512649581,157.9436727,0.512041922,0.48273164,-1.38E-07,-2.53E-07,5.02E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,14,0.033333333,0.071428571,0.733525826,20.64655698,0.502889544,158.396826,0.501109757,0.452255438,-1.20E-07,-7.70E-07,-9.41E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,13,0.033333333,0.076923077,0.721075079,20.37266309,0.492965603,158.5322129,0.492965603,0.420717986,-1.73E-12,-2.05E-13,-4.30E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,12,0.033333333,0.083333333,0.707238002,20.11581275,0.481905995,158.9395416,0.481356086,0.388141127,-1.17E-07,-2.59E-07,5.45E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,11,0.033333333,0.090909091,0.691778019,19.83474184,0.470140924,159.2333591,0.47014092,0.354539999,-1.74E-11,-2.20E-12,-3.31E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,10,0.033333333,0.1,0.674327887,19.55144886,0.457281534,159.5992082,0.457283741,0.319967275,-5.06E-08,1.15E-09,9.64E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,9,0.033333333,0.111111111,0.654465394,19.24927717,0.443347002,159.8481811,0.44437345,0.284514363,-8.90E-08,5.67E-07,-2.14E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,8,0.033333333,0.125,0.631589724,18.96491712,0.427678005,160.3517157,0.427678006,0.248321799,-2.01E-13,2.04E-13,4.62E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,7,0.033333333,0.142857143,0.604858503,18.68347275,0.410290725,160.7900059,0.409781975,0.211619849,-6.63E-08,-3.23E-07,-1.98E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,6,0.033333333,0.166666667,0.573080575,18.42433361,0.390747075,161.0603878,0.390747074,0.17474194,-8.35E-12,-1.13E-12,7.37E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,5,0.033333333,0.2,0.534411608,18.26452846,0.368164668,161.3059198,0.36815886,0.138185958,-1.15E-07,-4.48E-09,-5.28E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,30,4,0.033333333,0.25,0.48591199,18.37020945,0.341534756,161.1604113,0.342095661,0.102679965,-6.98E-08,4.94E-07,-4.69E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,40,0.034482759,0.025,0.873770418,24.32634218,0.655143033,152.5369957,0.655143034,1.009366925,-2.19E-13,9.05E-15,-4.67E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,39,0.034482759,0.025641026,0.871292322,24.22323718,0.651613859,152.711208,0.651613859,0.995837334,4.26E-14,5.09E-15,-2.78E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,38,0.034482759,0.026315789,0.868709648,24.11762493,0.647988783,152.8883109,0.647988783,0.981908174,-7.92E-15,1.20E-14,7.71E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,37,0.034482759,0.027027027,0.866015358,24.03111719,0.643949208,153.2070085,0.642806456,0.967564929,-4.22E-08,-2.95E-07,2.88E-13
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,36,0.034482759,0.027777778,0.863203082,23.89890609,0.6404002,153.2623857,0.640314705,0.952780351,-7.68E-08,-2.23E-08,-5.87E-14
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,35,0.034482759,0.028571429,0.860263955,23.78278845,0.636467944,153.4412865,0.636449425,0.937544752,-1.10E-07,-4.90E-09,-1.24E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,34,0.034482759,0.029411765,0.857187727,23.67133189,0.632304705,153.6747732,0.631926991,0.921835157,-1.82E-07,-1.01E-07,-8.18E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,33,0.034482759,0.03030303,0.853966861,23.54759547,0.628141014,153.8547375,0.627882276,0.905629443,-1.97E-07,-7.05E-08,-8.01E-12
1,0.140168,0.13,0.32596,0.1,0.3,0.45,40,29,32,0.034482759,0.03125,0.850589012,23.45666921,0.623319074,154.2797662,0.621114079,0.888917546,-2.15E-07,-6.11E-07,3.12E-13
